Age,Year,Population,Life_Expectancy
12,2099,8764.0,71.8
12,2100,8771.0,71.8
13,1960,4032.4,58.7
13,1961,4056.2,58.7
13,1965,4731.2,58.7
13,1967,4799.6,58.7
13,1970,5060.2,58.7
13,1971,5129.8,58.7
13,1972,5193.0,59.2
13,1973,5216.8,59.3
13,1974,5266.4,59.3
13,1975,5277.4,59.1
13,1976,5302.2,59.3
13,1977,5291.2,60.3
13,1978,5233.0,60.2
13,1979,5146.4,61.1
13,1980,5264.4,61.0
13,1981,5135.0,61.0
13,1982,5002.6,60.9
13,1983,4795.0,61.6
13,1984,4557.4,61.5
13,1985,4362.2,61.8
13,1986,4206.8,62.5
13,1987,4080.6,62.3
13,1988,4052.2,62.9
13,1989,4095.6,62.8
13,1990,4175.6,63.5
13,1991,4250.6,63.7
13,1992,4366.6,63.2
13,1993,4450.8,63.7
13,1994,4530.6,64.3
13,1995,4582.4,64.4
13,1996,4603.8,64.4
13,1997,4665.6,64.6
13,1998,4746.6,64.9
13,1999,4895.0,65.5
13,2000,5036.4,65.6
13,2001,5287.6,65.7
13,2002,5376.0,65.7
13,2003,5501.0,65.4
13,2004,5612.8,66.6
13,2005,5741.0,66.9
13,2006,5839.8,66.7
13,2007,5981.4,66.8
13,2008,6069.8,68.0
13,2009,6079.2,68.2
13,2010,6123.4,68.2
13,2011,6214.0,68.5
13,2012,6203.4,68.7
13,2013,6207.6,69.3
13,2014,6217.2,69.7
13,2015,6237.6,69.7
13,2016,6212.6,70.1
13,2017,6321.0,69.5
13,2018,6416.2,69.8
13,2019,6532.0,70.1
13,2020,6620.2,69.6
13,2021,6776.2,70.0
13,2022,6835.4,70.4
13,2023,7037.0,70.8
13,2024,7179.2,70.8
13,2025,7064.0,70.8
13,2026,7317.0,70.8
13,2027,7470.0,70.8
13,2028,7583.0,70.8
13,2029,7475.0,70.8
13,2030,7520.0,70.8
13,2031,7598.0,70.8
13,2032,7623.0,70.8
13,2033,7626.0,70.8
13,2034,7694.0,70.8
13,2035,7864.0,70.8
13,2036,7918.0,70.8
13,2037,8277.0,70.8
13,2038,8388.0,70.8
13,2039,8463.0,70.8
13,2040,8525.0,70.8
13,2041,8575.0,70.8
13,2042,8617.0,70.8
13,2043,8646.0,70.8
13,2044,8661.0,70.8
13,2045,8662.0,70.8
13,2046,8653.0,70.8
13,2047,8638.0,70.8
13,2048,8621.0,70.8
13,2049,8601.0,70.8
13,2050,8584.0,70.8
13,2051,8571.0,70.8
13,2052,8563.0,70.8
13,2053,8559.0,70.8
13,2054,8561.0,70.8
13,2055,8567.0,70.8
13,2056,8579.0,70.8
13,2057,8594.0,70.8
13,2058,8611.0,70.8
13,2059,8630.0,70.8
13,2060,8651.0,70.8
13,2061,8671.0,70.8
13,2062,8692.0,70.8
13,2063,8713.0,70.8
13,2064,8733.0,70.8
13,2065,8755.0,70.8
13,2066,8778.0,70.8
13,2067,8802.0,70.8
13,2068,8825.0,70.8
13,2069,8849.0,70.8
13,2070,8872.0,70.8
13,2071,8892.0,70.8
13,2072,8910.0,70.8
13,2073,8923.0,70.8
13,2074,8933.0,70.8
13,2075,8937.0,70.8
13,2076,8935.0,70.8
13,2077,8929.0,70.8
13,2078,8920.0,70.8
13,2079,8906.0,70.8
13,2080,8890.0,70.8
13,2081,8873.0,70.8
13,2082,8853.0,70.8
13,2083,8833.0,70.8
13,2084,8815.0,70.8
13,2085,8797.0,70.8
13,2086,8782.0,70.8
13,2087,8769.0,70.8
13,2088,8758.0,70.8
13,2089,8749.0,70.8
13,2090,8743.0,70.8
13,2091,8740.0,70.8
13,2092,8738.0,70.8
13,2093,8740.0,70.8
13,2094,8741.0,70.8
13,2095,8744.0,70.8
13,2096,8750.0,70.8
13,2097,8755.0,70.8
13,2098,8761.0,70.8
13,2099,8768.0,70.8
13,2100,8774.0,70.8
14,1960,4032.4,57.7
14,1961,4056.2,57.7
14,1965,4731.2,57.7
14,1967,4799.6,57.7
14,1970,5060.2,57.7
14,1971,5129.8,57.7
14,1972,5193.0,58.2
14,1973,5216.8,58.3
14,1974,5266.4,58.3
14,1975,5277.4,58.2
14,1976,5302.2,58.3
14,1977,5291.2,59.3
14,1978,5233.0,59.2
14,1979,5146.4,60.1
14,1980,5264.4,60.0
14,1981,5135.0,60.0
14,1982,5002.6,59.9
14,1983,4795.0,60.6
14,1984,4557.4,60.5
14,1985,4362.2,60.8
14,1986,4206.8,61.5
14,1987,4080.6,61.3
14,1988,4052.2,61.9
14,1989,4095.6,61.9
14,1990,4175.6,62.5
14,1991,4250.6,62.7
14,1992,4366.6,62.2
14,1993,4450.8,62.7
14,1994,4530.6,63.3
14,1995,4582.4,63.4
14,1996,4603.8,63.4
14,1997,4665.6,63.6
14,1998,4746.6,63.9
14,1999,4895.0,64.5
14,2000,5036.4,64.6
14,2001,5287.6,64.7
14,2002,5376.0,64.8
14,2003,5501.0,64.4
14,2004,5612.8,65.6
14,2005,5741.0,65.9
14,2006,5839.8,65.7
14,2007,5981.4,65.8
14,2008,6069.8,67.0
14,2009,6079.2,67.2
14,2010,6123.4,67.2
14,2011,6214.0,67.5
14,2012,6203.4,67.7
14,2013,6207.6,68.3
14,2014,6217.2,68.7
14,2015,6237.6,68.7
14,2016,6212.6,69.1
14,2017,6321.0,68.5
14,2018,6416.2,68.8
14,2019,6532.0,69.1
14,2020,6620.2,68.6
14,2021,6776.2,69.0
14,2022,6835.4,69.4
14,2023,7037.0,69.8
14,2024,7179.2,69.8
14,2025,7309.0,69.8
14,2026,7121.0,69.8
14,2027,7371.0,69.8
14,2028,7522.0,69.8
14,2029,7636.0,69.8
14,2030,7526.0,69.8
14,2031,7570.0,69.8
14,2032,7648.0,69.8
14,2033,7672.0,69.8
14,2034,7674.0,69.8
14,2035,7744.0,69.8
14,2036,7914.0,69.8
14,2037,7965.0,69.8
14,2038,8323.0,69.8
14,2039,8432.0,69.8
14,2040,8506.0,69.8
14,2041,8567.0,69.8
14,2042,8615.0,69.8
14,2043,8656.0,69.8
14,2044,8684.0,69.8
14,2045,8698.0,69.8
14,2046,8698.0,69.8
14,2047,8689.0,69.8
14,2048,8673.0,69.8
14,2049,8654.0,69.8
14,2050,8633.0,69.8
14,2051,8616.0,69.8
14,2052,8602.0,69.8
14,2053,8592.0,69.8
14,2054,8588.0,69.8
14,2055,8590.0,69.8
14,2056,8595.0,69.8
14,2057,8605.0,69.8
14,2058,8621.0,69.8
14,2059,8637.0,69.8
14,2060,8655.0,69.8
14,2061,8676.0,69.8
14,2062,8695.0,69.8
14,2063,8714.0,69.8
14,2064,8735.0,69.8
14,2065,8755.0,69.8
14,2066,8776.0,69.8
14,2067,8799.0,69.8
14,2068,8822.0,69.8
14,2069,8845.0,69.8
14,2070,8868.0,69.8
14,2071,8890.0,69.8
14,2072,8910.0,69.8
14,2073,8927.0,69.8
14,2074,8941.0,69.8
14,2075,8949.0,69.8
14,2076,8953.0,69.8
14,2077,8951.0,69.8
14,2078,8945.0,69.8
14,2079,8936.0,69.8
14,2080,8922.0,69.8
14,2081,8906.0,69.8
14,2082,8887.0,69.8
14,2083,8868.0,69.8
14,2084,8848.0,69.8
14,2085,8829.0,69.8
14,2086,8812.0,69.8
14,2087,8797.0,69.8
14,2088,8783.0,69.8
14,2089,8772.0,69.8
14,2090,8764.0,69.8
14,2091,8757.0,69.8
14,2092,8753.0,69.8
14,2093,8752.0,69.8
14,2094,8752.0,69.8
14,2095,8754.0,69.8
14,2096,8758.0,69.8
14,2097,8762.0,69.8
14,2098,8768.0,69.8
14,2099,8774.0,69.8
14,2100,8780.0,69.8
15,1960,4032.4,56.8
15,1961,4056.2,56.8
15,1965,4731.2,56.8
15,1967,4799.6,56.8
15,1970,5060.2,56.8
15,1971,5129.8,56.8
15,1972,5193.0,57.2
15,1973,5216.8,57.4
15,1974,5266.4,57.3
15,1975,5277.4,57.2
15,1976,5302.2,57.3
15,1977,5291.2,58.3
15,1978,5233.0,58.2
15,1979,5146.4,59.1
15,1980,5264.4,59.1
15,1981,5135.0,59.0
15,1982,5002.6,59.0
15,1983,4795.0,59.6
15,1984,4557.4,59.5
15,1985,4362.2,59.9
15,1986,4206.8,60.5
15,1987,4080.6,60.3
15,1988,4052.2,60.9
15,1989,4095.6,60.9
15,1990,4175.6,61.5
15,1991,4250.6,61.7
15,1992,4366.6,61.2
15,1993,4450.8,61.8
15,1994,4530.6,62.3
15,1995,4582.4,62.4
15,1996,4603.8,62.4
15,1997,4665.6,62.6
15,1998,4746.6,62.9
15,1999,4895.0,63.5
15,2000,5036.4,63.6
15,2001,5287.6,63.7
15,2002,5376.0,63.8
15,2003,5501.0,63.4
15,2004,5612.8,64.6
15,2005,5741.0,65.0
15,2006,5839.8,64.7
15,2007,5981.4,64.9
15,2008,6069.8,66.0
15,2009,6079.2,66.2
15,2010,6123.4,66.2
15,2011,6214.0,66.5
15,2012,6203.4,66.7
15,2013,6207.6,67.3
15,2014,6217.2,67.7
15,2015,6237.6,67.7
15,2016,6212.6,68.1
15,2017,6321.0,67.5
15,2018,6416.2,67.8
15,2019,6532.0,68.1
15,2020,6620.2,67.6
15,2021,6776.2,68.0
15,2022,6835.4,68.4
15,2023,7037.0,68.8
15,2024,7179.2,68.8
15,2025,7120.0,68.8
15,2026,7358.0,68.8
15,2027,7169.0,68.8
15,2028,7418.0,68.8
15,2029,7568.0,68.8
15,2030,7681.0,68.8
15,2031,7570.0,68.8
15,2032,7614.0,68.8
15,2033,7690.0,68.8
15,2034,7714.0,68.8
15,2035,7718.0,68.8
15,2036,7787.0,68.8
15,2037,7955.0,68.8
15,2038,8006.0,68.8
15,2039,8363.0,68.8
15,2040,8470.0,68.8
15,2041,8544.0,68.8
15,2042,8604.0,68.8
15,2043,8651.0,68.8
15,2044,8691.0,68.8
15,2045,8718.0,68.8
15,2046,8731.0,68.8
15,2047,8730.0,68.8
15,2048,8719.0,68.8
15,2049,8703.0,68.8
15,2050,8684.0,68.8
15,2051,8662.0,68.8
15,2052,8644.0,68.8
15,2053,8629.0,68.8
15,2054,8618.0,68.8
15,2055,8614.0,68.8
15,2056,8615.0,68.8
15,2057,8620.0,68.8
15,2058,8630.0,68.8
15,2059,8645.0,68.8
15,2060,8661.0,68.8
15,2061,8679.0,68.8
15,2062,8698.0,68.8
15,2063,8717.0,68.8
15,2064,8736.0,68.8
15,2065,8756.0,68.8
15,2066,8776.0,68.8
15,2067,8796.0,68.8
15,2068,8818.0,68.8
15,2069,8841.0,68.8
15,2070,8864.0,68.8
15,2071,8887.0,68.8
15,2072,8908.0,68.8
15,2073,8928.0,68.8
15,2074,8945.0,68.8
15,2075,8958.0,68.8
15,2076,8966.0,68.8
15,2077,8969.0,68.8
15,2078,8969.0,68.8
15,2079,8962.0,68.8
15,2080,8952.0,68.8
15,2081,8938.0,68.8
15,2082,8922.0,68.8
15,2083,8903.0,68.8
15,2084,8883.0,68.8
15,2085,8863.0,68.8
15,2086,8845.0,68.8
15,2087,8827.0,68.8
15,2088,8811.0,68.8
15,2089,8799.0,68.8
15,2090,8787.0,68.8
15,2091,8778.0,68.8
15,2092,8773.0,68.8
15,2093,8769.0,68.8
15,2094,8767.0,68.8
15,2095,8767.0,68.8
15,2096,8769.0,68.8
15,2097,8773.0,68.8
15,2098,8777.0,68.8
15,2099,8783.0,68.8
15,2100,8789.0,68.8
16,1960,3934.0,55.8
16,1961,3957.0,55.8
16,1965,4413.6,55.8
16,1967,4477.4,55.8
16,1970,4861.0,55.8
16,1971,4911.4,55.8
16,1972,5151.2,56.2
16,1973,5264.0,56.4
16,1974,5342.0,56.3
16,1975,5421.4,56.2
16,1976,5471.2,56.4
16,1977,5488.4,57.4
16,1978,5491.6,57.3
16,1979,5456.8,58.1
16,1980,5558.4,58.1
16,1981,5609.0,58.0
16,1982,5584.4,58.0
16,1983,5536.6,58.6
16,1984,5416.4,58.6
16,1985,5272.0,58.9
16,1986,5122.6,59.5
16,1987,4988.0,59.3
16,1988,4813.6,59.9
16,1989,4613.4,59.9
16,1990,4489.0,60.5
16,1991,4398.8,60.7
16,1992,4304.6,60.3
16,1993,4284.0,60.8
16,1994,4327.8,61.3
16,1995,4412.0,61.5
16,1996,4488.6,61.4
16,1997,4590.2,61.6
16,1998,4648.8,62.0
16,1999,4713.0,62.6
16,2000,4761.8,62.6
16,2001,4955.8,62.8
16,2002,4977.0,62.8
16,2003,5032.4,62.4
16,2004,5179.8,63.7
16,2005,5292.8,64.0
16,2006,5475.2,63.7
16,2007,5579.2,63.9
16,2008,5724.6,65.0
16,2009,5827.6,65.2
16,2010,5960.8,65.2
16,2011,6077.0,65.5
16,2012,6311.4,65.7
16,2013,6426.6,66.3
16,2014,6490.2,66.7
16,2015,6517.8,66.7
16,2016,6637.2,67.1
16,2017,6649.6,66.5
16,2018,6622.6,66.8
16,2019,6641.2,67.1
16,2020,6666.2,66.6
16,2021,6614.2,67.0
16,2022,6688.4,67.4
16,2023,6854.4,67.8
16,2024,7014.8,67.8
16,2025,7153.0,67.8
16,2026,7177.0,67.8
16,2027,7414.0,67.8
16,2028,7222.0,67.8
16,2029,7469.0,67.8
16,2030,7620.0,67.8
16,2031,7731.0,67.8
16,2032,7621.0,67.8
16,2033,7663.0,67.8
16,2034,7740.0,67.8
16,2035,7766.0,67.8
16,2036,7770.0,67.8
16,2037,7838.0,67.8
16,2038,8004.0,67.8
16,2039,8054.0,67.8
16,2040,8410.0,67.8
16,2041,8516.0,67.8
16,2042,8588.0,67.8
16,2043,8647.0,67.8
16,2044,8694.0,67.8
16,2045,8733.0,67.8
16,2046,8759.0,67.8
16,2047,8771.0,67.8
16,2048,8769.0,67.8
16,2049,8758.0,67.8
16,2050,8741.0,67.8
16,2051,8721.0,67.8
16,2052,8699.0,67.8
16,2053,8680.0,67.8
16,2054,8664.0,67.8
16,2055,8653.0,67.8
16,2056,8649.0,67.8
16,2057,8649.0,67.8
16,2058,8654.0,67.8
16,2059,8663.0,67.8
16,2060,8678.0,67.8
16,2061,8694.0,67.8
16,2062,8711.0,67.8
16,2063,8730.0,67.8
16,2064,8748.0,67.8
16,2065,8766.0,67.8
16,2066,8786.0,67.8
16,2067,8805.0,67.8
16,2068,8825.0,67.8
16,2069,8846.0,67.8
16,2070,8869.0,67.8
16,2071,8892.0,67.8
16,2072,8914.0,67.8
16,2073,8935.0,67.8
16,2074,8955.0,67.8
16,2075,8972.0,67.8
16,2076,8984.0,67.8
16,2077,8992.0,67.8
16,2078,8995.0,67.8
16,2079,8994.0,67.8
16,2080,8988.0,67.8
16,2081,8977.0,67.8
16,2082,8964.0,67.8
16,2083,8946.0,67.8
16,2084,8927.0,67.8
16,2085,8908.0,67.8
16,2086,8888.0,67.8
16,2087,8869.0,67.8
16,2088,8852.0,67.8
16,2089,8836.0,67.8
16,2090,8823.0,67.8
16,2091,8812.0,67.8
16,2092,8804.0,67.8
16,2093,8797.0,67.8
16,2094,8793.0,67.8
16,2095,8791.0,67.8
16,2096,8791.0,67.8
16,2097,8793.0,67.8
16,2098,8797.0,67.8
16,2099,8801.0,67.8
16,2100,8806.0,67.8
17,1960,3934.0,54.9
17,1961,3957.0,54.9
17,1965,4413.6,54.9
17,1967,4477.4,54.9
17,1970,4861.0,54.9
17,1971,4911.4,54.9
17,1972,5151.2,55.3
17,1973,5264.0,55.4
17,1974,5342.0,55.3
17,1975,5421.4,55.3
17,1976,5471.2,55.4
17,1977,5488.4,56.4
17,1978,5491.6,56.3
17,1979,5456.8,57.2
17,1980,5558.4,57.2
17,1981,5609.0,57.1
17,1982,5584.4,57.0
17,1983,5536.6,57.6
17,1984,5416.4,57.6
17,1985,5272.0,57.9
17,1986,5122.6,58.5
17,1987,4988.0,58.3
17,1988,4813.6,58.9
17,1989,4613.4,58.9
17,1990,4489.0,59.6
17,1991,4398.8,59.8
17,1992,4304.6,59.3
17,1993,4284.0,59.8
17,1994,4327.8,60.3
17,1995,4412.0,60.5
17,1996,4488.6,60.4
17,1997,4590.2,60.7
17,1998,4648.8,61.0
17,1999,4713.0,61.6
17,2000,4761.8,61.6
17,2001,4955.8,61.8
17,2002,4977.0,61.8
17,2003,5032.4,61.4
17,2004,5179.8,62.7
17,2005,5292.8,63.0
17,2006,5475.2,62.7
17,2007,5579.2,62.9
17,2008,5724.6,64.0
17,2009,5827.6,64.2
17,2010,5960.8,64.2
17,2011,6077.0,64.6
17,2012,6311.4,64.8
17,2013,6426.6,65.3
17,2014,6490.2,65.7
17,2015,6517.8,65.7
17,2016,6637.2,66.1
17,2017,6649.6,65.5
17,2018,6622.6,65.8
17,2019,6641.2,66.1
17,2020,6666.2,65.6
17,2021,6614.2,66.0
17,2022,6688.4,66.4
17,2023,6854.4,66.8
17,2024,7014.8,66.8
17,2025,7062.0,66.8
17,2026,7219.0,66.8
17,2027,7238.0,66.8
17,2028,7472.0,66.8
17,2029,7279.0,66.8
17,2030,7528.0,66.8
17,2031,7677.0,66.8
17,2032,7788.0,66.8
17,2033,7676.0,66.8
17,2034,7718.0,66.8
17,2035,7797.0,66.8
17,2036,7822.0,66.8
17,2037,7825.0,66.8
17,2038,7892.0,66.8
17,2039,8057.0,66.8
17,2040,8106.0,66.8
17,2041,8460.0,66.8
17,2042,8566.0,66.8
17,2043,8638.0,66.8
17,2044,8696.0,66.8
17,2045,8740.0,66.8
17,2046,8779.0,66.8
17,2047,8805.0,66.8
17,2048,8815.0,66.8
17,2049,8813.0,66.8
17,2050,8801.0,66.8
17,2051,8783.0,66.8
17,2052,8762.0,66.8
17,2053,8739.0,66.8
17,2054,8720.0,66.8
17,2055,8704.0,66.8
17,2056,8692.0,66.8
17,2057,8687.0,66.8
17,2058,8687.0,66.8
17,2059,8691.0,66.8
17,2060,8701.0,66.8
17,2061,8714.0,66.8
17,2062,8729.0,66.8
17,2063,8746.0,66.8
17,2064,8764.0,66.8
17,2065,8782.0,66.8
17,2066,8799.0,66.8
17,2067,8818.0,66.8
17,2068,8837.0,66.8
17,2069,8856.0,66.8
17,2070,8877.0,66.8
17,2071,8898.0,66.8
17,2072,8921.0,66.8
17,2073,8943.0,66.8
17,2074,8964.0,66.8
17,2075,8984.0,66.8
17,2076,9000.0,66.8
17,2077,9011.0,66.8
17,2078,9019.0,66.8
17,2079,9023.0,66.8
17,2080,9021.0,66.8
17,2081,9015.0,66.8
17,2082,9003.0,66.8
17,2083,8989.0,66.8
17,2084,8972.0,66.8
17,2085,8953.0,66.8
17,2086,8933.0,66.8
17,2087,8914.0,66.8
17,2088,8895.0,66.8
17,2089,8877.0,66.8
17,2090,8862.0,66.8
17,2091,8848.0,66.8
17,2092,8837.0,66.8
17,2093,8828.0,66.8
17,2094,8822.0,66.8
17,2095,8818.0,66.8
17,2096,8816.0,66.8
17,2097,8816.0,66.8
17,2098,8817.0,66.8
17,2099,8821.0,66.8
17,2100,8825.0,66.8
18,1960,3934.0,53.9
18,1961,3957.0,53.9
18,1965,4413.6,53.9
18,1967,4477.4,53.9
18,1970,4861.0,53.9
18,1971,4911.4,53.9
18,1972,5151.2,54.4
18,1973,5264.0,54.5
18,1974,5342.0,54.4
18,1975,5421.4,54.3
18,1976,5471.2,54.5
18,1977,5488.4,55.5
18,1978,5491.6,55.4
18,1979,5456.8,56.2
